topic,lang,layer,target,verb,predicate,role,context,frame_type
0,jp,svo,統一教会,つるん,つるん,patient,安倍が統一教会とつるんでるんで警察、検察が一切手が出せない状況作ってたから 被害者家族が自殺したり経済的にどん底の人生になってたろ それが退位した事じゃ無いって思ってる奴はバカもいいとこ 安倍の罪は重いここまで悪質な政治家も戦後居ないくらい 本物の売国奴,institutional_rot
0,jp,svo,統一教会,やっ,やっ,patient,統一教会のやってきたこと １ 北朝鮮に膨大な資金送金して核・弾道ミサイルを開発させた ２ 慰安婦問題・徴用工問題を韓国でたきつけ日本の世界的評価を下げた ３ 原理運動で多くの大学生の人生を破壊した ４ 霊感商法・詐欺集金で多くの信者家庭を崩壊させた ５ 韓国の統一教会経営精神病院に疑いをもった信者を,other
0,jp,svo,韓国,たき,たき 問題,patient,統一教会のやってきたこと １ 北朝鮮に膨大な資金送金して核・弾道ミサイルを開発させた ２ 慰安婦問題・徴用工問題を韓国でたきつけ日本の世界的評価を下げた ３ 原理運動で多くの大学生の人生を破壊した ４ 霊感商法・詐欺集金で多くの信者家庭を崩壊させた ５ 韓国の統一教会経営精神病院に疑いをもった信者を,moral_accusation
0,jp,svo,安倍晋三,だす,だす 判決,patient,統一教会のやってきたこと １ 北朝鮮に膨大な資金送金して核・弾道ミサイルを開発させた ２ 慰安婦問題・徴用工問題を韓国でたきつけ日本の世界的評価を下げた ３ 原理運動で多くの大学生の人生を破壊した ４ 霊感商法・詐欺集金で多くの信者家庭を崩壊させた ５ 韓国の統一教会経営精神病院に疑いをもった信者を,institutional_rot
0,jp,window,統一教会,詐欺,詐欺,unknown,統一教会のやってきたこと １ 北朝鮮に膨大な資金送金して核・弾道ミサイルを開発させた ２ 慰安婦問題・徴用工問題を韓国でたきつけ日本の世界的評価を下げた ３ 原理運動で多くの大学生の人生を破壊した ４ 霊感商法・詐欺集金で多くの信者家庭を崩壊させた ５ 韓国の統一教会経営精神病院に疑いをもった信者を,economic_exploitation
0,jp,window,安倍晋三,詐欺,詐欺,unknown, 刑法８１条の外患誘致罪で逮捕起訴し絞首刑を執行するべき。 安倍晋三については死後の起訴で死刑判決をだすべき。,economic_exploitation
0,jp,window,韓国,詐欺,詐欺,unknown,て核・弾道ミサイルを開発させた ２ 慰安婦問題・徴用工問題を韓国でたきつけ日本の世界的評価を下げた ３ 原理運動で多くの大学生の人生を破壊した ４ 霊感商法・詐欺集金で多くの信者家庭を崩壊させた ５ 韓国の統一教会経営精神病院に疑いをもった信者を送り込み 精神崩壊させ自殺者まででた とにかくひっかき,economic_exploitation
1,jp,svo,トランプ,支持,支持 自由,agent,"ヒラリー・クリントンがこう言った。「法律は資源と政治的意思で裏付けられなければならない。そして、根深い『宗教的信念』は変えられなければならない」と。
要するに、ヒラリーは「信教の自由」を踏みにじる側の人間だってことだ。

近年、自分たちの信条を貫こうとする人々がどれだけ弾圧されてきたか、その一例だ（",other
5,jp,svo,教会,教え,教え,agent,"「トリエント公会議だか何だか知らんが、教会は『司祭か司教がいなければ聖体拝領は成立しない』って教えてるんだと。司祭がいないなら、それはキリストを偲ぶただの食事会で、キリストの霊はあっても血肉にはならない、つまり聖体じゃない、と。

は？ そのトリエント公会議って16世紀の話だろ。じゃあそれ以前の15",cognitive_manipulation
5,jp,svo,教会,なら,なら,patient,"「トリエント公会議だか何だか知らんが、教会は『司祭か司教がいなければ聖体拝領は成立しない』って教えてるんだと。司祭がいないなら、それはキリストを偲ぶただの食事会で、キリストの霊はあっても血肉にはならない、つまり聖体じゃない、と。

は？ そのトリエント公会議って16世紀の話だろ。じゃあそれ以前の15",other
24,jp,svo,教会,勘違い,勘違い,patient,"次の教皇がペテロ2世を名乗ろうが知ったこっちゃないね。
問題は、ヨハネ・パウロ2世とかベネディクト16世みたいな、過去の栄光にすがる連中のバロック時代に逆戻りすることだ。あいつらは教会を劇場か何かと勘違いしてた。豪華な建物、巡礼、宮殿みたいなレセプション、荘厳な行列、そして（ヨハネ・パウロ2世みたい",cognitive_manipulation
22,jp,svo,マリア,死ん,死ん,agent,教会がマリアは死んでないなんて教えてるわけねーだろ、無知乙。どんだけ性欲拗らせてんだよ。,dehumanization
0,jp,svo,統一教会,ナメ,ナメ,patient,正直、統一教会をナメてたわ…。いったん悪徳宗教にカモにされるとここまで家庭をドン底に落とすものなのね…。,dehumanization
0,jp,svo,統一教会,聞か,聞か,patient,つーか今でも自民党は統一教会とズブズブでしょ 高市が統一教会について聞かれた時にあれだけニュースになって、自分とこの元首相が殺される原因にもなったのに 統一教会について知らないみたいな発言してたの明らかに忖度してるだろ,moral_accusation
0,jp,svo,自民党,なっ,なっ,agent,つーか今でも自民党は統一教会とズブズブでしょ 高市が統一教会について聞かれた時にあれだけニュースになって、自分とこの元首相が殺される原因にもなったのに 統一教会について知らないみたいな発言してたの明らかに忖度してるだろ,other
0,jp,svo,統一教会,知ら,知ら,patient,つーか今でも自民党は統一教会とズブズブでしょ 高市が統一教会について聞かれた時にあれだけニュースになって、自分とこの元首相が殺される原因にもなったのに 統一教会について知らないみたいな発言してたの明らかに忖度してるだろ,other
0,jp,svo,統一教会,話題,話題,patient,相変わらずXで自民信者は統一教会の話題すると蜘蛛の子を散らすように逃げてくのあれなんなん？ 自民党はそんな悪徳宗教と関係ないって庇いすらしないんだよな やっぱり中の人が信者だから悪く言いたくないんだろうか,moral_accusation
0,jp,svo,統一教会,逆らわ,逆らわ,patient,もう統一教会には逆らわない方がいいんじゃない 俺等じゃ何やっても勝てないよ…😨,moral_accusation
0,jp,svo,統一教会,擁護,擁護,patient,妹 「母親は毎日のように紙に日本が戦争で半島に悪い事をしてごめんなさいと謝罪を書き込んでいた」 これを読んでも統一教会を全力擁護する自称愛国保守のネトウヨども,institutional_rot
0,jp,svo,統一教会,根絶,根絶,patient,統一教会を根絶しないと安倍の死が無駄になる,dehumanization
8,jp,svo,教会,言い,言い,agent,"それな！よくぞ言ってくれた。カトリック教会が「中絶と避妊」をセットで一つの「罪」みたいに扱うのはおかしいって、ずっと言い続けてきたんだが、マジで聞く耳持たれなくてな。

あんたと同じで、俺も教会のお偉いさん方とは違う。性と中絶をごちゃ混ぜにするのって、道徳的に話が飛躍しすぎなんだよ。この前も、どっか",cognitive_manipulation
