annotation_id,annotator,average_prob,christianity_related,created_at,hate_speech,id,lead_time,model_votes,sampling_strategy_tag,text,updated_at,split
2043,1,0.6364735762278239,0,2026-02-12T13:25:18.680074Z,0,23548,1.528,0/6,consistent_non_hate,びびなび サンフランシスコ (アメリカ合衆国) あなたの街のクラシファイド / まちかど写真集 / ストリートマーケット 2019年(令和1年) 6月17日月曜日 AM 09時34分 (PDT) クリスマス前のUCBerkley近くの歩行者天国（←言い方が古い?） 掲載日 : 2011/01/11 変更日 : 2011/01/11 総閲覧数 : 880 人,2026-02-12T13:25:18.680096Z,train
942,1,0.561001737912496,0,2026-02-03T00:50:34.897463Z,0,23549,2.899,0/6,consistent_non_hate,大連～ローマ 航空券 | エアトラベル中国 大連 - ローマ格安航空券 大連 - ローマ 格安航空券,2026-02-03T00:50:34.897484Z,train
5104,1,0.5478479464848837,0,2026-02-24T10:11:35.028509Z,0,23552,1.092,0/6,consistent_non_hate,相島の寺・神社・教会(我孫子市) - 寺・神社・教会の検索なら30min. 相島の寺・神社・教会 トップ　 全国の寺・神社・教会　 千葉県　 千葉県の寺・神社・教会　 我孫子市　 我孫子市の寺・神社・教会　 相島　 相島のレジャー　 相島の寺・神社・教会 相島の寺・神社・教会(我孫子市)を0件掲載。相島の寺・神社・教会のクチコミ、写真、地図などお出かけに役立つ情報が満載です。,2026-02-24T10:11:35.028525Z,train
2646,1,0.6255298058191935,0,2026-02-14T10:07:25.700820Z,0,23553,11.518,0/6,consistent_non_hate,姫駅のマンション、戸建、土地一覧｜愛知県の新築戸建て｜エミライエステート エミライエステート > (居住用(売買))路線・駅から探す > JR太多線 > 姫駅の売買物件 姫駅物件一覧,2026-02-14T10:07:25.700839Z,train
971,1,0.6028639376163483,0,2026-02-03T00:56:04.277496Z,0,23554,4.072,0/6,consistent_non_hate,ディーアイエスソリューション株式会社 2014年12月22日 ディーアイエスソリューション株式会社（本社：東京都品川区、取締役社長　小川 仁司、以下：DSol）は吉政忠志氏のオンラインストレージ／ファイル転送コラム「こんなに便利で安全なオンラインストレージもあるのです」を公開しました。,2026-02-03T00:56:04.277510Z,val
1614,1,0.6211139361063639,0,2026-02-10T14:47:16.425857Z,0,23556,1.542,0/6,consistent_non_hate,鑑定後のご感想から | 【VR360教会】聖書に基づくスピリチャリティ研究と福音伝道の道（リバイバリスト杉本譲治の証） ← 今、夜空に見える惑星達　「土星」 エジプト世界からの贈り物「太陽暦」 →,2026-02-10T14:47:16.425874Z,train
2719,1,0.6246670285860697,1,2026-02-14T10:31:54.832978Z,0,23558,3.962,0/6,consistent_non_hate,ヘブル書2章10節から3章6節 | 一キリスト者からのメッセージ << また、復活 | main | ナルニアに行ってきた >>,2026-02-14T10:31:57.058145Z,train
3941,1,0.6096563041210175,0,2026-02-18T04:14:58.936389Z,0,23559,1.643,0/6,consistent_non_hate,メイクアップキット・おすすめランキング【2020最新】クチコミで人気の11選 | コスメ・化粧品情報はLulucos by.S（ルルコス・バイエス） メイクアップキット・おすすめランキング【2020最新】クチコミで人気の11選 コスメ好きLulucos by.Sユーザーが選ぶ、クチコミで人気のメイクアップキット最新ランキング11選です。あこがれのデパコスから、優秀なプチプラコスメまで。本音のクチコミを参考に、自分に一番合うコスメを見つけましょう。 ホームランキング一覧メイクアップキットランキング,2026-02-18T04:14:58.936412Z,val
1731,1,0.6419661243756613,0,2026-02-11T04:45:14.543742Z,0,23560,14.13,0/6,consistent_non_hate,ローズピンクとの組み合わせ　＋カモミール（ローマンカモミール） / ハーブティー ブレンド研究室,2026-02-11T04:45:14.543752Z,train
1566,1,0.6213456193606058,1,2026-02-10T14:42:08.671201Z,0,23561,3.353,0/6,consistent_non_hate,キリストを着なさい｜キリストと共に十字架の死を経る｜私ではなくキリストⅡ（東洋からの風の便りI） Home > ブログ > キリストと共に十字架の死を経る > キリストを着なさい,2026-02-10T14:42:08.671220Z,train
2555,1,0.6352480053901672,0,2026-02-13T13:38:01.885961Z,0,23563,3.426,0/6,consistent_non_hate,"Civic Center Studio With Parking - 借りられるコンドミニアム - サンフランシスコ, カリフォルニア州, アメリカ ·󰀃スーパーホスト·Civic Center、サンフランシスコ、カリフォルニア州 Carlos & Gracielaさんはスーパーホストです。 保証金：住宅に損傷を与えた場合、最大$499を請求されます",2026-02-13T13:38:01.885982Z,val
1583,1,0.6364253958066305,0,2026-02-10T14:44:43.244166Z,0,23572,3.139,0/6,consistent_non_hate,びびなび サンフランシスコ (アメリカ合衆国) あなたの街のクラシファイド / まちかどホットリスト / Tanaka & Company / 日本語による全米カバーの米国公認会計士事務所です。 総閲覧数 : 132人,2026-02-10T14:44:43.244186Z,val
2853,1,0.6007550756136576,0,2026-02-15T01:34:57.720709Z,0,23573,2.017,0/6,consistent_non_hate,プロパスト（３２３６）１月２６日 : 重要ＩＲ情報一覧 This page：重要ＩＲ情報一覧TOP > 株価変動のきっかけ > プロパスト（３２３６）１月２６日 プロパスト（３２３６）１月２６日 当社販売用不動産等に対する差し押さえに関するお知らせ 当社販売用不動産に対する差し押さえに関するお知らせ 前の記事：キヤノンソフトウェア（９６２３）１月２６日 次の記事：ケイエス冷凍食品（２８８１）１月２９日,2026-02-15T01:34:57.720730Z,train
1442,1,0.5729389091332754,0,2026-02-08T14:28:55.356637Z,0,23574,1.894,0/6,consistent_non_hate,鹿討駅の寺・神社・教会(JR富良野線) - 寺・神社・教会の検索なら30min. 鹿討駅の寺・神社・教会 トップ　 全国の寺・神社・教会　 路線選択　 JR富良野線　 JR富良野線の寺・神社・教会　 鹿討駅　 鹿討駅のレジャー　 鹿討駅の寺・神社・教会 鹿討駅の寺・神社・教会(JR富良野線)を0件掲載。鹿討駅の寺・神社・教会のクチコミ、写真、地図などお出かけに役立つ情報が満載です。,2026-02-08T14:28:55.356656Z,train
2988,1,0.6145236094792684,0,2026-02-15T02:07:58.696820Z,0,23575,1.952,0/6,consistent_non_hate,エレン・ペイジ、クリス・プラットの教会を「反LGBTQで悪名高い」と非難、クリスが反論 - フロントロウ -海外セレブ情報を発信,2026-02-15T02:07:58.696839Z,train
2750,1,0.6355297863483429,0,2026-02-14T10:39:19.232485Z,0,23578,3.038,0/6,consistent_non_hate,さりげないドットの織模様が印象的な2級遮光防炎ダブルシェード「マーク」（グリーン） | 遮光＆レースシェード | オーダーカーテン通販【aiika】 オーダーカーテン通販【aiika】 > ローマンシェード > ダブルシェード > 遮光＆レースシェード > さりげないドットの織模様が印象的な2級遮光防炎ダブルシェード「マーク」（グリーン）,2026-02-14T10:39:19.232510Z,train
1585,1,0.5955898761749268,0,2026-02-10T14:44:49.209043Z,0,23580,1.872,0/6,consistent_non_hate,"クリスチャンルブタンピックボートスニーカーネイビー - ￥18544 : キリスト教の Louboutin コンセント , christianlouboutinboots.net ホーム :: クリスチャンルブタンのスニーカー :: クリスチャンルブタンピックボートスニーカーネイビー ￥21626 ￥18544 白いフリンジ付きアッパーレザー",2026-02-10T14:44:49.209063Z,val
4566,1,0.6084878245989481,0,2026-02-19T03:09:15.770300Z,0,23581,3.125,0/6,consistent_non_hate,前 前の投稿: GoogleのNexus 4用無線充電器が一週間後に発売 次 次の投稿: 北朝鮮の核弾頭はサンフランシスコをどれぐらい破壊するか–Google Maps想定図,2026-02-19T03:09:15.770321Z,train
3040,1,0.5627404948075613,0,2026-02-15T03:48:49.889407Z,0,23582,1.82,0/6,consistent_non_hate,中板橋の寺・神社・教会(板橋区) - 寺・神社・教会の検索なら30min. 中板橋の寺・神社・教会 トップ　 全国の寺・神社・教会　 東京都　 東京都の寺・神社・教会　 板橋区　 板橋区の寺・神社・教会　 中板橋　 中板橋のレジャー　 中板橋の寺・神社・教会 中板橋の寺・神社・教会(板橋区)を0件掲載。中板橋の寺・神社・教会のクチコミ、写真、地図などお出かけに役立つ情報が満載です。,2026-02-15T03:48:49.889426Z,train
1600,1,0.6332813998063406,0,2026-02-10T14:45:48.483487Z,0,23583,2.338,0/6,consistent_non_hate,"賢く安く探す結婚式の両親プレゼント「スクエアクロック」｜ウエディングアイテムBlue&White ナチュラルな質感とモダンなデザインの出会い スクエアな形状とユニークなラインが印象的 商品サイズ：195×195×130㎜ カートのお手続きの際に、「ギフト・贈呈品をご購入の方へ」という項目部分にローマ字表記をご入力ください。 価格10,350円(税込 11,385円)",2026-02-10T14:45:48.483507Z,train
2092,1,0.579962303241094,0,2026-02-12T14:03:44.770625Z,0,23584,2.094,0/6,consistent_non_hate,新札幌駅の寺・神社・教会(JR千歳線) - 寺・神社・教会の検索なら30min. 新札幌駅の寺・神社・教会 トップ　 全国の寺・神社・教会　 路線選択　 JR千歳線　 JR千歳線の寺・神社・教会　 新札幌駅　 新札幌駅のレジャー　 新札幌駅の寺・神社・教会 新札幌駅の寺・神社・教会(JR千歳線)を1件掲載。新札幌駅の寺・神社・教会のクチコミ、写真、地図などお出かけに役立つ情報が満載です。,2026-02-12T14:03:44.770651Z,train
5009,1,0.5753869613011678,0,2026-02-24T03:52:51.167132Z,0,23585,1.983,0/6,consistent_non_hate,朝志ヶ丘の寺・神社・教会(朝霞市) - 寺・神社・教会の検索なら30min. 朝志ヶ丘の寺・神社・教会 トップ　 全国の寺・神社・教会　 埼玉県　 埼玉県の寺・神社・教会　 朝霞市　 朝霞市の寺・神社・教会　 朝志ヶ丘　 朝志ヶ丘のレジャー　 朝志ヶ丘の寺・神社・教会 朝志ヶ丘の寺・神社・教会(朝霞市)を0件掲載。朝志ヶ丘の寺・神社・教会のクチコミ、写真、地図などお出かけに役立つ情報が満載です。,2026-02-24T03:52:51.167150Z,train
2828,1,0.6181510090827942,0,2026-02-15T01:28:31.386784Z,0,23587,2.094,0/6,consistent_non_hate,ローマ帝国 ウィッテリウス 69年 デナリウス 銀貨 美品 – アンティークコインギャラリア ローマ帝国 ウィッテリウス 69年 デナリウス 銀貨 美品 表面：ウィッテリウスの横顔 裏面：軍神マールス ローマ帝国の皇帝ウィッテリウスが描かれた銀貨です。ローマ帝国の内戦期、次々と皇帝が擁立された「四皇帝の年」における３番目の皇帝で、彼の在位は１年にも満たず、コインも希少です。,2026-02-15T01:28:31.386808Z,train
3926,1,0.6233306924502054,0,2026-02-18T04:06:57.523452Z,0,23589,1.922,0/6,consistent_non_hate,サンフランシスコ・アジア美術館 - 美術館 - San Francisco | Airbnb® ドラァグ振付師と一緒にエアロビクス 興味津々の実践カクテル教室 面白くて、ついだまされる！メディアで話題のマジックショー体験 家族でドーナツづくり体験 @myhealthydishと一緒にアジア料理を作ろう Sublease: Master Bedroom with Private Bathroom 電話番号+1 415-581-3500 ウェブサイトasianart.org,2026-02-18T04:06:57.523477Z,train
5058,1,0.6404888133207957,0,2026-02-24T09:42:45.277954Z,0,23592,2.373,0/6,consistent_non_hate,アメリカ サンフランシスコ 伸びをする猫 ／ sfcat01-9 - UniversalPhotoAgency モルジブ ヴィンギリ島の夜明け ／ mj02-16 ハワイ オアフ アラワイヨットハーバー ／ ha03-132,2026-02-24T09:42:45.277980Z,train
3987,1,0.6225923399130503,1,2026-02-18T04:18:44.646792Z,0,23594,1.84,0/6,consistent_non_hate,いのちの入りについての書籍 | 神の国降臨の福音 本書は、神の受肉、及び人類を救う神の３段階の働きに関連する真理を集めたものです。これらの真理によって、人々は終わりの日におけるキリストの来臨と働きを、神の発言を通じて見ることができます。また、全能神が主イエスの再臨であること、そして全能神が真理を表わし、終わりの日に「神の家から始まる裁き」を行って人類を導き、神の玉座に立ち返らせることを知るようになります。 キリストの裁きの座の前における経験の証し,2026-02-18T04:18:44.646817Z,train
1466,1,0.5677127242088318,0,2026-02-10T14:21:52.645935Z,0,23596,14.668,0/6,consistent_non_hate,10/21更新 シボレー コルベット Ｚ５１　ディーラー車　赤レザー　パフォーマンスエキゾースト 10/21更新 スマートフォーツーカブリオ ターボ　リミテッド　禁煙　１オーナ新車保証　黒革　電動ルーフ 10/22更新 コペン ６６０　アクティブトップ　当社下取車　ＥＴＣ 10/22更新 ポルシェ ７１８ボクスタースポーツクロノＰＫ　新車保証　１オーナ　禁煙,2026-02-10T14:21:52.645952Z,val
