doc_id,topic,lang,text_preview,bias_harm,bias_fairness,bias_loyalty,bias_authority,bias_sanctity,bias_realistic_threat,bias_symbolic_threat
2942,2,jp,イエスが女性を弟子にしてたなんて常識だろ。今の教会を仕切ってる連中がやってんのは、そういう都合の悪い教えはガン無視して、自分たちの権威を守ることだけ。典型的なダ,0.078532,0.092917,0.034092,0.059841,0.102698,-0.040704,-0.06878
2943,42,jp,>>136 >>346 チャネリングは悪魔から来る。 YouTubeなどの動画でチャネリングをしてるヤツらがいるので警告しておく。 昔から言われているが、人を騙,0.039776,0.031432,-0.042136,0.004206,0.053398,-0.043164,-0.108874
2944,25,jp,そりゃそうだが、ネトウヨや排外主義者の連中が、マイノリティ相手にメリケンサックやバットで襲いかかるわ、最近のヘイトデモみたいに、あり得ないレベルで暴れてるのを見,0.025713,0.063757,-0.010163,-0.011382,0.025117,-0.029241,-0.0336
2945,23,jp,キリスト教ってアマレク人認めていないんじゃ？w,0.049953,0.065685,0.01396,0.013518,0.071494,-0.029788,-0.036058
2946,0,jp,フィンランドの5年生が作った議論のルール　負けまいとする心でしょう！ は？なんで橋下寄りなんだ？ちょっとここの管理人はおかしいな まぁ下記でも読んでおさらいしな,0.079227,0.101128,0.052869,0.051772,0.071714,-0.020023,-0.020626
2947,0,jp,統一教会の信者が死五万人でネット工作もやりまくりなわけだろ？ネトウヨとしてさ じゃあ影響力それなりにあるだろ 少なくとも相手側の情報を機能不全にするような工作は,0.063141,0.059953,-0.011463,0.025438,0.054657,-0.071252,-0.079816
2948,16,jp,「多様性」だの「多文化共生」だの綺麗事を言ってるけど、カナダや欧州が移民を受け入れてどうなった？問題は、宗教と文化が完全に一体化しちまってる連中だよ。ああいうの,0.074773,0.096377,0.056645,0.028412,0.069019,-0.01349,0.020151
2949,0,jp,確かに、兵庫のENWA株式会社は統一教会の信者がやっていたみたいね。岡田とかいうやつとか、祝福家庭だよ。 祝福家庭かどうか確認すれば、判明する。,0.10212,0.098498,0.073615,0.083963,0.109466,0.007967,-0.018491
2950,23,jp,キリスト教徒が一番戦争してないか,0.024423,0.074582,0.013098,0.006724,0.076437,-0.027832,-0.032589
2951,10,jp,"イスラムの記事か。
こっちは無神論者だから聖書とか信じないけど、そういうのを信仰してるクリスチャンも同類だろ。
お花畑の住人は自分の穴に引っ込んでろよ。",0.029736,0.050732,-0.005889,-0.00186,0.048968,-0.008703,-0.050561
2952,0,jp,昭和の日本はマルクス主義に実際脅かされていたから 右翼やカルトを使ってでも左翼と戦わなくてはならなかったのは、ある程度理解出来る だが統一教会の実態は全くの特殊,0.07668,0.085118,0.036915,0.03462,0.091727,-0.073249,-0.061379
2953,12,jp,教会の「婚姻の無効」ってさ、結局は離婚させてるだけじゃん。「うちは離婚を認めません」とかいう建前のために、屁理屈こねてるだけだろ。偽善も大概にしろよ。,0.065105,0.072212,-0.005907,0.004183,0.073992,-0.004564,-0.072488
2954,7,jp,あのさぁ…キリスト教の大本山カトリック教会ですら、とっくの昔に「進化論は教義と矛盾しない」って見解出してんだけど。信者の方が時代遅れってどういうギャグ？www,0.077077,0.083958,0.019335,0.018402,0.074054,-0.009241,-0.03661
2955,0,jp,高市早苗、小西ひろゆきの総務省公文書問題は、総務省公文書の信憑性については、実はあまり意味が無い。問題なのは、あの文書に書いてある、自民党阿部派のマスメディアに,0.08792,0.112616,0.060418,0.070165,0.091178,-0.026906,-0.031822
2956,8,jp,"なんで？ なんでこの「中絶」って問題だけ、そんなに必死なわけ？

戦争、過労死、死刑、自殺、安楽死…人が大量に死ぬ問題は他にもいくらでもあるだろ。なのによぉ",0.07122,0.11506,0.025884,0.039473,0.062718,0.008151,-0.056521
2957,0,jp,日本人が持つ権力者への「信仰」の一端　（敗戦後のマッカーサーへの手紙から） - 村野瀬玲奈の秘書課広報室 破いた容疑者確保されたね。警察関係者によると少し不安定,0.081068,0.104135,0.037323,0.057558,0.076437,0.01025,-0.012888
2958,1,jp,トランプの奴、またやりやがった。CNNをプロレス技で叩き潰すクソコラ動画を自分で投稿して、メディアへの全面暴力を煽ってやがる。マジで頭おかしい狂人のツイートだろ,0.03651,0.074923,0.002208,0.011592,0.04656,-0.051075,-0.069838
2959,1,jp,"マグダラのマリアが娼婦？だからキリスト様は「お前は許された」だと？よく言うぜ。

他の宗教なら石打ちで即死だろ、普通。

で、そのトップのローマ法王様と",0.072837,0.113817,0.010356,0.048985,0.086291,-0.025143,-0.054239
2960,0,jp,>>22 左翼ガーって統一教会が自分達に都合悪いものを呼ぶときの呼び方なんだよね 何十年も前からの,0.034581,0.048214,0.004261,0.013835,0.037554,-0.025387,-0.031936
2961,42,jp,>>464 幻覚じゃなければお前は悪霊に騙されたんだろｗ 人を騙す邪霊というのは実在する。 YouTubeでは宇宙人や霊の声を聴く胡散臭いヤツらも多い。 コイツ,0.040252,0.030207,-0.033555,-0.001482,0.047464,-0.024999,-0.11943
2962,0,jp,>>209 あの、これさ…統一教会は世界征服をするということを言った？もしかしたら…（周りの空気を確認）,0.055283,0.077539,0.035408,0.037723,0.067939,-0.052804,-0.035726
2963,33,jp,"相変わらず〇〇のコメントは公平で的確（笑）だな。

カール氏とは選挙イベントで会ったことがある。この辺の議員にしちゃ珍しく、正直で誠実な男だと思ったよ。だが",0.088009,0.097537,0.070964,0.067198,0.071685,0.017865,0.01779
2964,24,jp,"悪いけどさ、第2バチカン公会議が正統な公会議だってのは常識だろ。「2000年の教会の歴史がー」とか、笑わせるなよ。

そもそも教会なんて最初から一枚岩じゃね",0.093693,0.109801,0.053588,0.067753,0.103853,-0.007052,-0.02058
2965,0,jp,電通、自民党、統一教会、ダンワールド こいつら朝鮮人です,0.087042,0.078954,0.048526,0.057558,0.083596,-0.032418,-0.0058
2966,8,jp,カトリック信者ヅラして中絶を肯定するようなリベラルかぶれの連中は、教会を内側から蝕むだけの害悪だろ。,0.044936,0.076745,-0.011179,-0.001278,0.055027,-0.025996,-0.062062
2967,0,jp,>>1 統一教会入って何一ついいこと無かったどころか 長男自殺 次男殺人者 長女もおかしいし、悪い事ばかりだね 統一教会は潰すべきだね バカパヨクが「山上様を非,0.059042,0.087728,0.023915,0.030727,0.070666,-0.019162,-0.05843
2968,0,jp,>>14 >大前提の統一教会がパヨの妄想だから コレってどういう意味？,0.042451,0.045572,0.026281,0.02979,0.051797,-0.017395,-0.042489
2969,0,jp,こういう家庭から集めたお金を献金された政治家は、よくこんなに持ってるなーどうやって集めてんだろなーとか考えないのかな 裏で家庭が壊されてるのを想像もせず、教義？,0.102466,0.100256,0.04126,0.048024,0.09294,-0.023555,-0.041128
2970,31,jp,>>1 日本のキリスト教会(カトリック教会も含む)は、 宗教を隠れ蓑にした反日極左団体。 たいへん ぁ ゃ ι ぃ。,0.032802,0.037057,-0.029715,-0.019517,0.042445,-0.052519,-0.061304
2971,6,jp,"カトリック教会の聖職者による性的虐待問題、欧米じゃマスコミに散々叩かれて第三者委員会まで入ったから、表向きはもうほとんど無くなったことになってるよな。

で",0.055856,0.081431,-0.009197,0.02784,0.048385,-0.010709,-0.042967
2972,22,jp,マリア偶像崇拝の危険性は ・地獄の教えで信者を脅す ・当たらない派手な終末予言で信者を分断する ・最後に救うのはロザリオであると偽りの教えを説く ・出現と並行し,0.043377,0.074117,-0.007945,0.014354,0.073807,-0.011957,-0.097358
2973,0,jp,ネトウヨが安倍と統一教会の関係性に触れないことが、まあ答えだわな もし安倍と統一教会が無関係なら全力で言い訳するところだろうけど一言もできねえってことだからなぁ,0.101015,0.106509,0.031195,0.045982,0.10356,-0.015794,-0.026146
2974,40,jp,"この前聞いた牧師の説教が最高にキモかったんだが。

スーパーのレジで「犬が死んで…」ってメソメソ泣き真似したら、可哀想に思った店員が自腹で会計してくれた、と",0.075996,0.082502,0.017063,0.031434,0.078856,-0.028676,-0.096459
2975,0,jp,ネトウヨが統一教会6万人って吠えてるけど 関連団体や海外の方が多いんでしょうが,0.089766,0.099029,0.050255,0.056402,0.101834,-0.033933,-0.012864
2976,9,jp,イエスが存在しないということは、その弟子たちも存在しないのですか？,0.041422,0.07308,0.014324,0.029624,0.08498,-0.00219,-0.043025
2977,5,jp,最近の若い神父ども、信徒が望んでもねえのに自分の典礼観を押し付けてきて、マジで教会を引っ掻き回してるよな。それにラテン語ミサに固執してる連中なんて、典礼の細かい,0.070689,0.09141,0.033682,0.021537,0.089641,-0.025741,-0.057293
2978,19,jp,"そもそもキリスト教徒が安っぽく口にする「慈悲」だの「憐れみ」だの「赦し」だのって、意味わかってんのか？

慈悲が必要なヤツってのは、何かやらかした罪人だろ。",0.069695,0.111887,0.010571,0.008994,0.082907,0.009678,-0.051215
2979,3,jp,同性愛者の聖職者候補にとって特に問題なのは、自分自身に嘘をつくことを強いられる点だ。さらに悪いことに、「本質的な倒錯」とかいう戯言を受け入れたり、受け入れたフリ,0.085249,0.087017,0.008018,0.029068,0.072425,-0.011803,-0.06086
2980,3,jp,「教会」とかいう組織が、時代錯誤も甚だしい性道徳を信者に押し付けてるの、マジで救いようがないよな。LGBT界隈がアレだけ猛反発するのも当然だわ。だって、あの人ら,0.054994,0.078066,0.011464,0.002321,0.062634,-0.025399,-0.060193
2981,15,jp,>>393 部外者のお前がカトリックのスレッドで粘着しても何の影響力も無い。 お前の意見を読んで何か効果があったとでも自惚れてるのか？ お前は世界へ何の影響も与,0.029169,0.046493,-0.003826,0.009926,0.033676,-0.017353,-0.033513
2982,9,jp,イエスが実在って証拠もないもんな。,0.048429,0.065527,-0.002423,0.022052,0.081892,0.003085,-0.049668
2983,0,jp,>>354 統一教会信者のチョンみたいだな 引っ込んでろよ、劣等民族,0.034432,0.036364,0.013577,0.012713,0.033579,-0.026746,-0.013875
2984,9,jp,イエスがどんな連中とつるんでたか知ってる？社会のクズとか罪人だぞ。…まだ分からんのか？,0.07699,0.084426,0.02208,0.028479,0.062779,-0.025718,-0.032984
2985,0,jp,監視の目の行き届かない海外で公共事業をおっぱじめるようなもんだろ、ＯＤＡってのは。 しかも事業主体は実質的に旧統一教会なんだから。 やりたい放題やるに決まってる,0.096464,0.095066,0.035625,0.060324,0.070906,-0.012641,-0.011725
2986,4,jp,①グリゴリ https://ja.wikipedia.org/wiki/ グリゴリ ②アザゼル https://ja.wikipedia.org/wiki/ ア,0.050387,0.083206,0.02083,0.056071,0.06149,-0.05615,-0.034828
2987,23,jp,人類史上おそらくキリスト教徒が最も人殺してる,0.010518,0.078921,0.010522,0.016667,0.06003,-0.028589,-0.04458
2988,1,jp,"件の「ヒスパニック系のカトリック教徒が怯えている」って話だが。

アメリカにいるシリアのキリスト教徒の難民だって同じだろうが。

そもそも教会の上層部っ",0.050151,0.057182,-0.003584,0.012333,0.056715,-0.031811,-0.015304
